Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,Name_Clean,RAM_GB,RAM_Expandable_GB,Display_Size,SSD_GB,HDD_GB,Storage_GB,Adapter_W,GPU_VRAM_GB,CPU_Tier,CPU_Gen,Battery_Hours,Battery_Imputed,Price_Bin,Has_Dedicated_GPU,CPU_Score,GPU_Score,Portability_Score,RAM_Score,Storage_Score,Programming_Score,AI_Development_Score,Gaming_Score,Video_Editing_Score,Budget_Score,Battery_Score,Office_Student_Score,Overall_Rating
ASUS,ASUS VivoBook 15 X1502ZA-EJ321WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612936::computer::laptops,134126,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,1.2,LCD,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,45,45W Adapter,ASUS VivoBook 15 X1502ZA-EJ321WS Laptop (15.6 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,15.6,512,0,512,45.0,0,Entry Level,12th Gen,6.0,1,Budget,0,28.5,12.0,36.8,25.0,50.0,31.4,19.8,16.9,31.2,70.8,40.0,48.3,32.2
HP,HP Victus 15-fa0998TX (805X4PA) Laptop (15 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612934::computer::laptops,228726,Intel Core i5 (12th Gen),Intel, 16 GB Expandable,16 GB ,DDR4 RAM,2.0,LCD,15 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,HP Victus 15-fa0998TX (805X4PA) Laptop (15 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,15.0,512,0,512,120.0,4,Mid Range,12th Gen,9.25,1,High,1,52.5,50.0,46.3,50.0,50.0,51.0,50.5,50.8,50.6,50.1,61.7,53.6,50.8
HP,HP Omen 16-wf0056TX (834U0PA) Laptop (16.1 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612880::computer::laptops,522846,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,16.1 ,"GeForce RTX 4060 GPU, 8 GB",NVIDIA,512 GB SSD Storage,No HDD,280,280W Adapter,HP Omen 16-wf0056TX (834U0PA) Laptop (16.1 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,16.1,512,0,512,280.0,8,High End,13th Gen,11.75,1,Premium,1,85.0,85.0,28.9,50.0,50.0,64.0,72.8,85.0,65.4,10.0,78.3,43.0,61.2
Dell,Dell Vostro 3420 (D552317WIN9B) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612940::computer::laptops,182317,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,3.3,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,Dell Vostro 3420 (D552317WIN9B) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Mid Range,12th Gen,7.0,1,Mid,0,59.0,12.0,62.1,25.0,50.0,43.6,26.0,26.1,27.4,60.3,46.7,55.4,48.8
HP,HP Omen Transcend 16-u0022TX (834H7PA) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612885::computer::laptops,522846,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.8,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter,HP Omen Transcend 16-u0022TX (834H7PA) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,16.0,512,0,512,200.0,6,High End,13th Gen,11.75,1,Premium,1,85.0,73.0,30.5,50.0,50.0,64.0,67.4,76.6,61.0,10.0,78.3,43.5,59.8
HP,HP 240 G9 (769M4PA) Laptop (14 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD)::613109::computer::laptops,144477,Intel Core i3 (12th Gen),Intel, 32 GB Expandable,8 GB ,DDR4 RAM,4.2,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP 240 G9 (769M4PA) Laptop (14 Inch | Core i3 12th Gen | 8 GB | DOS | 512 GB SSD),8,32,14.0,512,0,512,65.0,0,Entry Level,12th Gen,9.0,1,Mid,0,43.5,12.0,62.1,25.0,50.0,37.4,22.8,21.4,27.4,68.5,60.0,63.2,45.2
Lenovo,Lenovo Yoga Book 9i (82YQ001DIN) Laptop (13.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD)::612750::computer::laptops,774654,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP,LPDDR5X RAM,4.8,LED,13.3 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 10 Hrs Battery Life,Lenovo Yoga Book 9i (82YQ001DIN) Laptop (13.3 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,13.3,1024,0,1024,65.0,0,High End,13th Gen,10.0,0,Premium,0,85.0,25.0,73.2,50.0,100.0,74.0,35.0,43.0,47.8,10.0,66.7,51.6,64.8
ASUS,ASUS VivoBook Go 14 E1404FA-NK542WS Laptop (14 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612754::computer::laptops,147886,AMD Quad-Core Ryzen 5,Amd,Not Expandable,16 GB ,DDR4 RAM,2.8,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,45, Upto 3 Hrs Battery Life,ASUS VivoBook Go 14 E1404FA-NK542WS Laptop (14 Inch | AMD Quad Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,14.0,512,0,512,45.0,0,Mid Range,Modern Series,3.0,0,Mid,0,56.5,22.0,62.1,50.0,50.0,52.6,35.0,32.3,38.4,67.8,20.0,47.0,49.8
HP,HP Victus 15-fb0142AX (8F4Z9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612962::computer::laptops,206397,AMD Hexa-Core Ryzen 5,Amd,Not Expandable,16 GB ,DDR4 RAM,4.2,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter,HP Victus 15-fb0142AX (8F4Z9PA) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,200.0,4,Mid Range,Modern Series,9.25,1,High,1,63.5,50.0,36.8,50.0,50.0,55.4,52.7,54.0,52.0,55.0,61.7,52.2,52.3
ASUS,ASUS VivoBook Pro 15 OLED M6500QC-LK541WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::613094::computer::laptops,257997,AMD Hexa-Core Ryzen 5,Amd, 16 GB Expandable,16 GB ,DDR4 RAM,4.2,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,120,120W Adapter,ASUS VivoBook Pro 15 OLED M6500QC-LK541WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,120.0,4,Mid Range,Modern Series,8.0,1,High,1,63.5,50.0,36.8,50.0,50.0,55.4,52.7,54.0,52.0,43.8,53.3,45.5,50.9
HP,HP Omen Transcend 16-u0023TX (834H8PA) Laptop (16 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD)::612886::computer::laptops,933960,Intel Core i9 (13th Gen),Intel,Not Expandable,32 GB ,DDR5 RAM,4.8,LCD,16 ,"GeForce RTX 4070 GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,230,230W Adapter,HP Omen Transcend 16-u0023TX (834H8PA) Laptop (16 Inch | Core i9 13th Gen | 32 GB | Windows 11 | 1 TB SSD),32,0,16.0,1024,0,1024,230.0,8,Ultra Enthusiast,13th Gen,11.75,1,Premium,1,100.0,85.0,30.5,100.0,100.0,100.0,93.2,89.5,90.2,10.0,78.3,43.5,72.6
LG,LG UltraPC 16 16U70R-G.AH56A2 Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612768::computer::laptops,269349,AMD Hexa-Core Ryzen 5,Amd,Not Expandable,16 GB LP,LPDDR4 RAM,3.4,LCD,16 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,LG UltraPC 16 16U70R-G.AH56A2 Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,16.0,512,0,512,65.0,0,Mid Range,Modern Series,18.5,1,High,0,59.5,22.0,30.5,50.0,50.0,53.8,35.0,33.2,43.1,41.3,100.0,61.5,47.3
LG,LG UltraPC 16 16U70R-G.AH76A2 Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612767::computer::laptops,308909,AMD Hexa-Core Ryzen 5,Amd,Not Expandable,16 GB LP,LPDDR4 RAM,3.4,LCD,16 ,Radeon,AMD,512 GB SSD Storage,No HDD,72,72W Adapter,LG UltraPC 16 16U70R-G.AH76A2 Laptop (16 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,16.0,512,0,512,72.0,0,Mid Range,Modern Series,9.5,1,Premium,0,59.5,22.0,30.5,50.0,50.0,53.8,35.0,33.2,43.1,32.7,63.3,44.3,43.9
HP,HP Victus 16-d0312TX (7K8N5PA) Laptop (16.1 Inch | | 8 GB | Windows 11 | 512 GB SSD)::612735::computer::laptops,216307,Intel Core i5 (11th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.2,LCD,16.1 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,HP Victus 16-d0312TX (7K8N5PA) Laptop (16.1 Inch | | 8 GB | Windows 11 | 512 GB SSD),8,0,16.1,512,0,512,150.0,4,Mid Range,11th Gen,9.25,1,High,1,63.5,43.0,28.9,25.0,50.0,45.4,40.8,49.2,43.2,52.8,61.7,49.2,47.0
ASUS,ASUS VivoBook Pro 15 OLED M6500QC-LK542WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::612626::computer::laptops,261096,AMD Hexa-Core Ryzen 5,Amd, 16 GB Expandable,16 GB ,DDR4 RAM,4.2,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,ASUS VivoBook Pro 15 OLED M6500QC-LK542WS Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,120.0,4,Mid Range,Modern Series,8.0,1,High,1,63.5,50.0,36.8,50.0,50.0,55.4,52.7,54.0,52.0,43.1,53.3,45.3,50.9
Lenovo,Lenovo Ideapad Slim 3i (82RK00LXIN) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612635::computer::laptops,178846,Intel Core i5 (12th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,3.3,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,Lenovo Ideapad Slim 3i (82RK00LXIN) Laptop (15.6 Inch | Core i5 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,65.0,0,Mid Range,12th Gen,8.0,1,Mid,0,59.0,25.0,36.8,50.0,50.0,53.6,35.0,35.2,43.2,61.0,53.3,50.7,46.7
ASUS,ASUS Vivobook 15X K3504VAB-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612753::computer::laptops,220126,Intel Core i5 (13th Gen),Intel, 16 GB Expandable,16 GB ,DDR4 RAM,1.3,LCD,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,ASUS Vivobook 15X K3504VAB-NJ542WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,65.0,0,Mid Range,13th Gen,8.0,1,High,0,49.0,25.0,36.8,50.0,50.0,49.6,35.0,32.2,43.2,52.0,53.3,48.0,42.9
Lenovo,Lenovo Ideapad Slim 5i 16IRL8 (82XF003DIN) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612828::computer::laptops,275131,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB LP,LPDDR5 RAM,4.0,LCD,16 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 8 Hrs Battery Life,Lenovo Ideapad Slim 5i 16IRL8 (82XF003DIN) Laptop (16 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,16.0,512,0,512,65.0,0,High End,13th Gen,8.0,0,High,0,82.5,25.0,30.5,50.0,50.0,63.0,35.0,42.2,44.2,40.0,53.3,42.5,51.6
HP,HP Envy x360 15-fh0019AU (8C4S3PA) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::612467::computer::laptops,299246,AMD Octa-Core Ryzen 7,Amd,Not Expandable,16 GB LP,LPDDR4X RAM,2.0,LCD,15.6 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,HP Envy x360 15-fh0019AU (8C4S3PA) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,65.0,0,High End,Modern Series,11.75,1,Premium,0,72.5,22.0,36.8,50.0,50.0,59.0,35.0,37.2,42.2,34.8,78.3,52.8,51.2
HP,HP Omen 16-wd0770TX (88Y64PA) Laptop (16.1 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612883::computer::laptops,410667,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB ,DDR5 RAM,4.7,LCD,16.1 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,230,230W Adapter,HP Omen 16-wd0770TX (88Y64PA) Laptop (16.1 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,16.1,512,0,512,230.0,6,Mid Range,13th Gen,11.75,1,Premium,1,65.0,73.0,28.9,50.0,50.0,56.0,63.4,70.6,61.2,10.5,78.3,43.2,52.8
Lenovo,Lenovo IdeaPad Flex 5 (82R700C0IN) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612530::computer::laptops,314760,Intel Core i7 (12th Gen),Intel, 16 GB Expandable,16 GB LP,LPDDR4X RAM,1.7,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,no,Upto 7 Hrs Battery Life,Lenovo IdeaPad Flex 5 (82R700C0IN) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,14.0,512,0,512,65.0,0,High End,12th Gen,7.0,0,Premium,0,71.0,25.0,62.1,50.0,50.0,58.4,35.0,38.8,39.4,31.4,46.7,46.7,54.9
HP,HP 240 G9 (769K8PA) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612391::computer::laptops,268286,Intel Core i5 (12th Gen),Intel,Not Expandable,8 GB ,DDR4 RAM,4.2,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP 240 G9 (769K8PA) Laptop (14 Inch | Core i5 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Mid Range,12th Gen,9.25,1,High,0,63.5,25.0,62.1,25.0,50.0,45.4,32.7,36.6,31.9,41.5,61.7,55.8,52.3
Lenovo,Lenovo Yoga 9 14IAP7 (82LU00A9IN) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::612346::computer::laptops,619166,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP,LPDDR5 RAM,3.4,LED,14 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65,65W Adapter,Lenovo Yoga 9 14IAP7 (82LU00A9IN) Laptop (14 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,14.0,1024,0,1024,65.0,0,High End,12th Gen,8.5,1,Premium,0,79.5,25.0,62.1,50.0,100.0,71.8,35.0,41.3,49.4,10.0,56.7,44.3,59.3
Gigabyte,Gigabyte AERO 16 YE5 (RP86YE5) Laptop (16 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD)::612829::computer::laptops,886660,Intel Core i9 (12th Gen),Intel, 64 GB Expandable,32 GB ,DDR5 RAM,2.5,LED,16 ,"GeForce RTX 3080 Ti GPU, 16 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,Upto 6 Hrs Battery Life,Gigabyte AERO 16 YE5 (RP86YE5) Laptop (16 Inch | Core i9 12th Gen | 32 GB | Windows 11 | 1 TB SSD),32,64,16.0,1024,0,1024,120.0,16,Ultra Enthusiast,12th Gen,6.0,0,Premium,1,95.0,100.0,30.5,100.0,100.0,98.0,99.0,98.5,95.4,10.0,40.0,28.2,70.1
HP,HP Envy x360 13-bf0141TU (81B47PA) Laptop (13.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD)::612472::computer::laptops,368183,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB LP,LPDDR4X RAM,4.7,LED,13.3 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP Envy x360 13-bf0141TU (81B47PA) Laptop (13.3 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,13.3,512,0,512,65.0,0,High End,12th Gen,11.75,1,Premium,0,85.0,25.0,73.2,50.0,50.0,64.0,35.0,43.0,37.8,19.7,78.3,59.2,64.3
Lenovo,Lenovo Ideapad Flex 5i (82R70067IN) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD)::612386::computer::laptops,200552,Intel Core i3 (12th Gen),Intel,Not Expandable,8 GB LP,LPDDR4X RAM,3.3,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,Lenovo Ideapad Flex 5i (82R70067IN) Laptop (14 Inch | Core i3 12th Gen | 8 GB | Windows 11 | 512 GB SSD),8,0,14.0,512,0,512,65.0,0,Entry Level,12th Gen,9.0,0,Mid,0,39.0,12.0,62.1,25.0,50.0,35.6,22.0,20.1,27.4,56.3,60.0,59.5,43.0
HP,HP Victus 15-fa1060TX (81H47PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612140::computer::laptops,343862,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,4.7,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter,HP Victus 15-fa1060TX (81H47PA) Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,200.0,6,Mid Range,13th Gen,11.75,1,Premium,1,65.0,73.0,36.8,50.0,50.0,56.0,63.4,70.6,60.0,25.0,78.3,49.9,55.7
HP,HP Victus 15-fa1064TX (81H51PA) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612139::computer::laptops,400726,Intel Core i7 (13th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,4.8,LCD,15.6 ,"GeForce RTX 4050 GPU, 6 GB",NVIDIA,512 GB SSD Storage,No HDD,200,200W Adapter,HP Victus 15-fa1064TX (81H51PA) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,200.0,6,High End,13th Gen,11.75,1,Premium,1,85.0,73.0,36.8,50.0,50.0,64.0,67.4,76.6,60.0,12.6,78.3,46.2,61.6
ASUS,ASUS VivoBook 15 OLED X1505VAU-LK543WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612592::computer::laptops,216686,Intel Core i5 (13th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,1.3,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,45, Upto 6 Hrs Battery Life,ASUS VivoBook 15 OLED X1505VAU-LK543WS Laptop (15.6 Inch | Core i5 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,15.6,512,0,512,45.0,0,Mid Range,13th Gen,6.0,0,High,0,49.0,25.0,36.8,50.0,50.0,49.6,35.0,32.2,43.2,52.8,40.0,42.9,41.9
Gigabyte,Gigabyte AERO 16 XE5 (RP86XE5) Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::612827::computer::laptops,653597,Intel Core i7 (12th Gen),Intel, 64 GB Expandable,16 GB ,DDR5 RAM,2.3,LED,16 ,"GeForce RTX 3070 Ti GPU, 8 GB",NVIDIA,1024 GB SSD Storage,No HDD,no,,Gigabyte AERO 16 XE5 (RP86XE5) Laptop (16 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),16,64,16.0,1024,0,1024,120.0,8,High End,12th Gen,7.0,1,Premium,1,74.0,82.0,30.5,50.0,100.0,69.6,69.2,79.6,74.1,10.0,46.7,30.8,57.0
HP,HP Envy x360 15-fe0030TU (8C4R8PA) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612466::computer::laptops,374926,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP,LPDDR5 RAM,4.8,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,HP Envy x360 15-fe0030TU (8C4R8PA) Laptop (15.6 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,65.0,0,High End,13th Gen,11.75,1,Premium,0,85.0,25.0,36.8,50.0,50.0,64.0,35.0,43.0,43.2,18.3,78.3,47.9,54.7
LG,LG gram 14Z90R-G.CH75A2 Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD)::612634::computer::laptops,405573,Intel Core i7 (13th Gen),Intel, 16 GB Expandable,16 GB LP,LPDDR5 RAM,3.4,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,60,60W Adapter,LG gram 14Z90R-G.CH75A2 Laptop (14 Inch | Core i7 13th Gen | 16 GB | Windows 11 | 512 GB SSD),16,16,14.0,512,0,512,60.0,0,High End,13th Gen,9.5,1,Premium,0,79.5,25.0,62.1,50.0,50.0,61.8,35.0,41.3,39.4,11.6,63.3,47.4,57.9
ASUS,ASUS VivoBook Pro 15 OLED M6500QC-LK742WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD)::612633::computer::laptops,285176,AMD Octa-Core Ryzen 7,Amd, 16 GB Expandable,16 GB ,DDR4 RAM,4.2,LED,15.6 ,"GeForce RTX 3050 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,no,,ASUS VivoBook Pro 15 OLED M6500QC-LK742WS Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 11 | 512 GB SSD),16,16,15.6,512,0,512,120.0,4,High End,Modern Series,8.0,1,High,1,83.5,50.0,36.8,50.0,50.0,63.4,56.7,60.0,52.0,37.8,53.3,43.7,57.2
Lenovo,Lenovo ThinkBook 14 (20VD011EIH) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD)::598306::computer::laptops,363264,Intel Core i7 (11th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,2.8,LCD,14 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,65, Upto 9 Hrs Battery Life,Lenovo ThinkBook 14 (20VD011EIH) Laptop (14 Inch | Core i7 11th Gen | 16 GB | Windows 11 | 512 GB SSD),16,0,14.0,512,0,512,65.0,0,High End,11th Gen,9.0,0,Premium,0,76.5,25.0,62.1,50.0,50.0,60.6,35.0,40.4,39.4,20.8,60.0,48.9,57.2
Lenovo,Lenovo Legion 5 (82B500EEIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::598063::computer::laptops,491917,AMD Octa-Core Ryzen 7,Amd, 16 GB Expandable,8 GB ,DDR4 RAM,2.9,LCD,15.6 ,"GeForce GTX 1650Ti GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter,Lenovo Legion 5 (82B500EEIN) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD),8,16,15.6,256,1024,1280,65.0,4,High End,Modern Series,8.5,1,Premium,1,77.0,43.0,36.8,25.0,45.0,49.8,43.5,53.2,41.0,10.0,56.7,36.7,50.4
Dell,Dell Inspiron 15 (D560810WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD)::597655::computer::laptops,230102,Intel Core i5 (11th Gen),Intel, 16 GB Expandable,8 GB ,DDR4 RAM,2.4,LCD,15.6 ,"GeForce MX 350 GPU, 2 GB",NVIDIA,512 GB SSD Storage,No HDD,65,65W Adapter,Dell Inspiron 15 (D560810WIN9S) Laptop (15.6 Inch | Core i5 11th Gen | 8 GB | Windows 11 | 512 GB SSD),8,16,15.6,512,0,512,65.0,2,Mid Range,11th Gen,6.0,1,High,1,54.5,38.0,36.8,25.0,50.0,41.8,36.8,42.9,40.3,49.8,40.0,42.0,43.5
Dell,Dell Vostro 3425 (D552267WIN9S) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::598052::computer::laptops,211474,AMD Hexa-Core Ryzen 5,Amd,Not Expandable,16 GB ,DDR4 RAM,2.3,LCD,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,Dell Vostro 3425 (D552267WIN9S) Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD),16,0,14.0,512,0,512,65.0,0,Mid Range,Modern Series,6.0,1,High,0,54.0,22.0,62.1,50.0,50.0,51.6,35.0,31.6,38.4,53.9,40.0,50.8,49.7
Lenovo,Lenovo ThinkBook 15 (21DJA04PIH) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD)::598062::computer::laptops,313006,Intel Core i7 (12th Gen),Intel,Not Expandable,16 GB ,DDR4 RAM,1.7,LCD,15.6 ,Iris Xe,Intel,1024 GB SSD Storage,No HDD,65, Upto 6 Hrs Battery Life,Lenovo ThinkBook 15 (21DJA04PIH) Laptop (15.6 Inch | Core i7 12th Gen | 16 GB | Windows 11 | 1 TB SSD),16,0,15.6,1024,0,1024,65.0,0,High End,12th Gen,6.0,0,Premium,0,71.0,25.0,36.8,50.0,100.0,68.4,35.0,38.8,53.2,31.8,40.0,36.6,49.9
